,year,time,isCloudy,temp
9576,20220505,084200,True,-21.055555555555557
9577,20220505,084400,True,-20.333333333333336
9578,20220505,084600,True,-19.22222222222222
9579,20220505,085400,True,-18.166666666666668
9580,20220505,085600,True,-18.333333333333336
9581,20220505,085800,True,-18.444444444444443
9582,20220505,090000,True,-18.5
9583,20220505,090200,True,-18.38888888888889
9584,20220505,090400,True,-18.666666666666668
9585,20220505,090600,True,-18.61111111111111
9586,20220505,090800,True,-18.666666666666664
9587,20220505,091000,True,-18.5
9588,20220505,091200,True,-17.833333333333332
9589,20220505,091400,True,-17.38888888888889
9590,20220505,091600,True,-16.72222222222222
9591,20220505,091800,True,-16.5
9592,20220505,092000,True,-15.777777777777777
9593,20220505,092200,True,-14.666666666666668
9594,20220505,092400,True,-13.833333333333332
9595,20220505,092600,True,-13.055555555555555
9596,20220505,092800,True,-12.77777777777778
9597,20220505,093000,True,-12.5
9598,20220505,093200,True,-12.888888888888886
9599,20220505,093400,True,-13.777777777777779
9600,20220505,093600,True,-15.166666666666664
9601,20220505,093800,True,-15.555555555555555
9602,20220505,094000,True,-15.111111111111114
9603,20220505,094200,True,-14.444444444444446
9604,20220505,094400,True,-13.666666666666666
9605,20220505,094600,True,-13.11111111111111
9606,20220505,094800,True,-13.055555555555555
9607,20220505,095000,True,-12.777777777777777
9608,20220505,095200,True,-13.333333333333336
9609,20220505,095400,True,-13.722222222222223
9610,20220505,095600,True,-14.222222222222221
9611,20220505,095800,True,-14.277777777777779
9612,20220505,100000,True,-14.38888888888889
9613,20220505,100200,True,-14.5
9614,20220505,100400,True,-14.11111111111111
9615,20220505,100600,True,-13.777777777777777
9616,20220505,100800,True,-13.444444444444445
9617,20220505,101000,True,-13.5
9618,20220505,101200,True,-13.5
9619,20220505,101400,True,-13.444444444444445
9620,20220505,101600,True,-13.500000000000002
9621,20220505,101800,True,-13.166666666666664
9622,20220505,102000,True,-13.222222222222221
9623,20220505,102200,True,-13.055555555555557
9624,20220505,102400,True,-13.055555555555555
9625,20220505,103600,True,-12.88888888888889
9626,20220505,103800,True,-12.555555555555555
9627,20220505,104000,True,-12.555555555555555
9628,20220505,104200,True,-12.611111111111112
9629,20220505,104400,True,-12.777777777777777
9630,20220505,104600,True,-12.38888888888889
9631,20220505,104800,True,-12.5
9632,20220505,105000,True,-12.277777777777777
9633,20220505,105200,True,-12.166666666666666
9634,20220505,105400,True,-11.888888888888888
9635,20220505,105600,True,-11.777777777777779
9636,20220506,050600,True,-3.3888888888888875
9637,20220506,050800,True,-3.722222222222223
9638,20220506,051000,True,-3.5
9639,20220506,051200,True,-4.055555555555554
9640,20220506,051400,True,-4.888888888888891
9641,20220506,051600,True,-5.666666666666669
9642,20220506,051800,True,-6.444444444444446
9643,20220506,052000,True,-6.72222222222222
9644,20220506,052200,True,-7.11111111111111
9645,20220506,052400,True,-7.666666666666666
9646,20220506,052600,True,-8.166666666666668
9647,20220506,052800,True,-8.333333333333334
9648,20220506,053000,True,-7.5
9649,20220506,053200,True,-7.333333333333334
9650,20220506,053400,True,-7.1111111111111125
9651,20220506,053600,True,-7.055555555555555
9652,20220506,053800,True,-7.055555555555556
9653,20220506,054000,True,-6.666666666666666
9654,20220506,054200,True,-6.333333333333332
9655,20220506,054400,True,-6.444444444444444
9656,20220506,054600,True,-6.722222222222221
9657,20220506,054800,True,-6.555555555555556
9658,20220506,055000,True,-6.61111111111111
9659,20220506,055200,True,-6.666666666666665
9660,20220506,055400,True,-8.11111111111111
9661,20220506,055600,True,-7.222222222222221
9662,20220506,055800,True,-6.555555555555554
9663,20220506,080000,True,-8.0
9664,20220506,080200,True,-7.777777777777779
9665,20220506,080400,True,-8.166666666666668
9666,20220506,080600,True,-8.38888888888889
9667,20220506,080800,True,-8.38888888888889
9668,20220506,081000,True,-8.555555555555557
9669,20220506,081200,True,-8.5
9670,20220506,081400,True,-8.111111111111109
9671,20220506,081600,True,-8.333333333333334
9672,20220506,081800,True,-8.722222222222221
9673,20220506,082000,True,-8.333333333333334
9674,20220506,082200,True,-8.166666666666666
9675,20220506,082400,True,-8.166666666666664
9676,20220506,082600,True,-7.83333333333333
9677,20220506,082800,True,-7.8888888888888875
9678,20220506,083000,True,-7.722222222222225
9679,20220506,083200,True,-7.777777777777777
9680,20220506,083400,True,-7.777777777777777
9681,20220506,083600,True,-7.6111111111111125
9682,20220506,083800,True,-7.666666666666666
9683,20220506,084000,True,-7.611111111111109
9684,20220506,084200,True,-7.16666666666667
9685,20220506,084400,True,-7.166666666666666
9686,20220506,084600,True,-7.444444444444445
9687,20220506,084800,True,-7.555555555555552
9688,20220506,085000,True,-7.277777777777779
9689,20220506,085200,True,-7.000000000000002
9690,20220506,085400,True,-7.055555555555557
9691,20220506,085600,True,-6.944444444444445
9692,20220506,085800,True,-7.055555555555557
9693,20220506,090000,True,-6.944444444444445
9694,20220506,090200,True,-6.833333333333334
9695,20220506,090400,True,-6.611111111111112
9696,20220506,090600,True,-6.777777777777777
9697,20220506,090800,True,-7.000000000000002
9698,20220506,091000,True,-7.055555555555557
9699,20220506,091200,True,-7.3888888888888875
9700,20220506,091400,True,-7.222222222222221
9701,20220506,091600,True,-7.222222222222223
9702,20220506,091800,True,-7.388888888888891
9703,20220506,092000,True,-7.777777777777777
9704,20220506,092200,True,-8.055555555555555
9705,20220506,092400,True,-8.277777777777782
9706,20220506,092600,True,-8.555555555555554
9707,20220506,092800,True,-8.61111111111111
9708,20220506,093000,True,-11.222222222222223
9709,20220506,093200,True,-19.5
9710,20220506,093400,True,-20.22222222222222
9711,20220506,093600,True,-24.944444444444443
9712,20220506,093800,False,-30.22222222222222
9713,20220506,094000,False,-30.38888888888889
9714,20220506,094200,False,-30.27777777777778
9715,20220506,094400,False,-30.277777777777775
9716,20220506,094600,True,-29.833333333333336
9717,20220506,094800,True,-29.388888888888886
9718,20220506,095000,True,-28.944444444444443
9719,20220506,095200,True,-28.22222222222222
9720,20220506,095400,True,-24.77777777777778
9721,20220506,095600,True,-20.222222222222225
9722,20220506,095800,True,-12.333333333333336
9723,20220506,100000,True,-8.055555555555555
9724,20220506,100200,True,-8.000000000000004
9725,20220506,100400,True,-7.777777777777779
9726,20220506,100600,True,-8.0
9727,20220506,100800,True,-8.722222222222223
9728,20220506,101000,True,-7.277777777777773
9729,20220506,101200,True,-7.055555555555554
9730,20220506,101400,True,-7.333333333333335
9731,20220506,101600,True,-7.666666666666666
9732,20220506,101800,True,-7.555555555555555
9733,20220506,102000,True,-7.833333333333336
9734,20220506,102200,True,-8.944444444444445
9735,20220506,102400,True,-9.166666666666666
9736,20220506,102600,True,-9.333333333333334
9737,20220506,102800,True,-9.277777777777777
9738,20220506,103000,True,-9.61111111111111
9739,20220506,103200,True,-9.055555555555557
9740,20220506,103400,True,-8.833333333333336
9741,20220506,103600,True,-8.277777777777782
9742,20220506,103800,True,-8.61111111111111
9743,20220506,104000,True,-8.499999999999998
9744,20220506,104200,True,-8.38888888888889
9745,20220506,104400,True,-8.722222222222223
9746,20220506,104600,True,-8.500000000000002
9747,20220506,104800,True,-8.777777777777779
9748,20220506,105000,True,-9.333333333333332
9749,20220506,105200,True,-9.61111111111111
9750,20220506,105400,True,-18.5
9751,20220507,050800,True,-23.888888888888893
9752,20220507,051000,True,-24.72222222222222
9753,20220507,051200,True,-25.333333333333336
9754,20220507,051400,True,-25.833333333333336
9755,20220507,051600,True,-26.22222222222222
9756,20220507,051800,True,-26.944444444444443
9757,20220507,052000,True,-27.77777777777778
9758,20220507,052200,True,-28.61111111111111
9759,20220507,052400,True,-29.166666666666664
9760,20220507,052600,True,-28.944444444444443
9761,20220507,052800,True,-28.944444444444446
9762,20220507,053000,True,-28.555555555555554
9763,20220507,053200,True,-28.555555555555557
9764,20220507,053400,True,-28.38888888888889
9765,20220507,053600,True,-28.555555555555557
9766,20220507,053800,True,-28.555555555555557
9767,20220507,054000,True,-28.333333333333332
9768,20220507,054200,True,-28.88888888888889
9769,20220507,054400,True,-28.944444444444443
9770,20220507,054600,True,-28.666666666666668
9771,20220507,054800,True,-28.666666666666668
9772,20220507,055000,True,-28.555555555555557
9773,20220507,055200,True,-28.999999999999996
9774,20220507,055400,True,-29.0
9775,20220507,055600,True,-29.222222222222225
9776,20220507,055800,True,-29.722222222222225
9777,20220507,070000,True,-12.38888888888889
9778,20220507,070200,True,-16.22222222222222
9779,20220507,070400,True,-18.833333333333332
9780,20220507,070600,True,-16.666666666666664
9781,20220507,070800,True,-19.5
9782,20220507,071000,True,-20.666666666666668
9783,20220507,071200,True,-27.27777777777778
9784,20220507,071400,True,-24.944444444444446
9785,20220507,071600,True,-24.666666666666664
9786,20220507,071800,True,-16.333333333333336
9787,20220507,072000,True,-24.22222222222222
9788,20220507,072200,True,-14.166666666666668
9789,20220507,072400,True,-15.111111111111114
9790,20220507,072600,True,-27.27777777777778
9791,20220507,072800,True,-29.11111111111111
9792,20220507,073000,True,-28.055555555555557
9793,20220507,073200,True,-23.72222222222222
9794,20220507,073400,True,-25.888888888888893
9795,20220507,073600,True,-20.27777777777778
9796,20220507,073800,True,-8.888888888888888
9797,20220507,074000,True,-14.277777777777779
9798,20220507,074200,True,-26.944444444444446
9799,20220507,074400,True,-25.72222222222222
9800,20220507,074600,True,-26.555555555555557
9801,20220507,074800,True,-10.833333333333332
